Stage,Run_ID,Horizon_Step,CRPS,CRPS_var,CRPS_std,PICP,PICP_var,PICP_std,MPIW,MPIW_var,MPIW_std,RMSE(vs Obs),RMSE(vs Obs)_var,RMSE(vs Obs)_std,RMSE(vs TrueMean),RMSE(vs TrueMean)_var,RMSE(vs TrueMean)_std,Aleatoric_Std_MAE,Aleatoric_Std_MAE_var,Aleatoric_Std_MAE_std,Aleatoric_Std_Corr,Aleatoric_Std_Corr_var,Aleatoric_Std_Corr_std,Experiment_Stage,Noise_Condition
2,beta_nll_0.5,t+1,0.5716373563928026,1.5940761179777852e-06,0.0012625672726543,0.9432514877231584,3.35700702657534e-06,0.001832213695663,3.945592489688334,0.0021948763241407,0.0468495071920801,1.2115223,7.726315e-06,0.002779625,0.5546302339422935,1.0415272608922702e-05,0.0032272701481163,0.2204356344071485,7.895810182337362e-05,0.0088858371481461,0.8279630601249135,0.0003884251244067,0.0197085038601811,Stage2,MixedNoise_fixed_params
2,beta_nll_0.75,t+1,0.5713303159265772,1.1891764741469994e-06,0.0010904936836804,0.942036305445817,7.166844336491385e-06,0.0026770962508829,3.9062272405640015,0.0028179136055911,0.0530840240146803,1.212775,9.883903e-06,0.0031438675,0.5560713135446811,2.611812270760042e-06,0.0016161102285302,0.2160033624563316,0.0001192712572981,0.0109211380953724,0.8221907012837886,0.0003692803867897,0.019216669503058,Stage2,MixedNoise_fixed_params
2,beta_nll_1.0,t+1,0.5724881423303033,1.258796754610381e-06,0.0011219611199192,0.941351202680402,9.335467096747672e-06,0.0030553996623596,3.893916695527929,0.0022565188402847,0.0475028298134412,1.2127497,3.881899e-06,0.0019702534,0.5615418908562992,6.086665724015183e-06,0.0024671168849519,0.2177336258902716,9.662828929046333e-05,0.0098299689363936,0.8201957292838461,0.0002082398344329,0.0144305174693399,Stage2,MixedNoise_fixed_params
2,hybrid_lam_0.25,t+1,0.5728434889006311,1.3444959940495972e-06,0.0011595240377196,0.9265189778466768,1.026096694810163e-05,0.0032032744103653,3.633948015013885,0.0017332231476504,0.0416319966810443,1.2162356,1.6049104e-05,0.0040061334,0.5714843257794822,7.270351423496595e-05,0.0085266355753583,0.1976433839815407,0.0002066380858375,0.0143749116810348,0.761860599374792,0.0030889721810125,0.0555785226595001,Stage2,MixedNoise_fixed_params
2,hybrid_lam_0.5,t+1,0.571103359662077,6.141215031489835e-07,0.0007836590477682,0.92743911586738,8.474764460878367e-06,0.0029111448711595,3.643443730908942,0.001568546461401,0.0396048792625488,1.2148316,1.00677125e-05,0.003172966,0.5665144036020643,3.9860058278608753e-05,0.0063134822624767,0.180573416809648,6.668589721422727e-05,0.0081661433500904,0.8189118180865318,0.0007896419705488,0.0281005688652173,Stage2,MixedNoise_fixed_params
2,hybrid_lam_0.75,t+1,0.5706845638946626,1.5699193014591956e-06,0.0012529642059768,0.9271740761114168,1.5431323494287966e-05,0.0039282723294456,3.6406141074076728,0.0029533155757357,0.0543444162332779,1.214631,1.5439848e-05,0.003929357,0.5643458831872037,4.74635955110257e-05,0.0068893828106025,0.174562472222652,8.375931053240446e-05,0.0091520112834504,0.8392936399763974,0.0005089334751221,0.0225595539654974,Stage2,MixedNoise_fixed_params
2,hybrid_lam_1.0,t+1,0.5710324921614901,3.060629660002144e-06,0.0017494655355285,0.926478971845777,1.624587339648668e-05,0.0040306169994787,3.6319643651697753,0.0035300828309731,0.0594145001743945,1.2164866,1.9248742e-05,0.0043873386,0.5635952945934853,5.74101204016928e-05,0.0075769466410746,0.170744986493805,9.713791117650872e-05,0.009855856694195,0.8526418945706069,0.0001356945942259,0.0116488022657248,Stage2,MixedNoise_fixed_params
3,nll,t+1,0.1931364168758998,2.412058181104604e-08,0.0001553080223653,0.933204980747112,5.835667235534751e-06,0.0024157125730381,1.278587452494468,7.087489097452532e-05,0.0084187226450647,0.3418687,7.7611716e-08,0.0002785888,0.1435929350865717,2.1116700753482384e-08,0.0001453158654568,0.0393284045312804,2.432251265583028e-06,0.0015595676534164,0.6997974074174509,9.771827768704788e-05,0.0098852555701432,Stage3,Gaussian_Clean_fixed_params
3,two_stage_nll,t+1,0.1931508199770019,2.2759784296661912e-08,0.0001508634624309,0.932854928239236,4.488596477950001e-06,0.0021186308026529,1.277400580083524,5.159557379902282e-05,0.0071830059027556,0.3419444,5.6506938e-08,0.00023771188,0.1435219632677655,1.823915007632896e-08,0.0001350523975215,0.0390485779481352,1.769517997200628e-06,0.001330232309486,0.7061552047579632,8.591688609064908e-05,0.0092691362105996,Stage3,Gaussian_Clean_fixed_params
3,two_stage_crps,t+1,0.1930499246191089,3.207802435869711e-08,0.0001791033901373,0.930454568185228,2.635818464011045e-06,0.0016235203922375,1.2675964668218724,2.7825055528956696e-05,0.0052749460214258,0.34189898,8.7915325e-08,0.0002965052,0.1437252635943252,7.288270849916025e-08,0.0002699679768031,0.0371175878548554,9.044065142109728e-07,0.0009510028991601,0.7093640058961194,3.4317943382159646e-05,0.0058581518742825,Stage3,Gaussian_Clean_fixed_params
3,beta_nll_0.25,t+1,0.1931035777035616,2.8014254010172413e-08,0.0001673745918894,0.930824623693554,1.1370355295200406e-06,0.001066318681033,1.2673689882496,1.528826527418792e-05,0.0039100211347495,0.34177956,5.507298e-08,0.00023467634,0.143564116842246,2.061879163915997e-08,0.0001435924497985,0.0372273949811347,2.63014313971416e-07,0.0005128492117293,0.6981349519542907,0.0001609486012349,0.0126865519836942,Stage3,Gaussian_Clean_fixed_params
3,beta_nll_0.5,t+1,0.193126836489981,3.907099555047742e-08,0.0001976638448236,0.9295494324148622,1.5147877355712826e-06,0.0012307671329586,1.26197967520721,1.598316680930742e-05,0.0039978952974418,0.34178242,7.50662e-08,0.00027398212,0.1436551244339838,3.29621485321263e-08,0.0001815548086174,0.0364201732754867,5.215476927624264e-07,0.0007221825896284,0.6911478975347052,0.0001301470776879,0.0114082022110385,Stage3,Gaussian_Clean_fixed_params
3,beta_nll_0.75,t+1,0.1931007324886651,3.7346145421245074e-08,0.0001932515081991,0.9293794069110368,1.3508496689510137e-06,0.001162260585648,1.2618400676384798,1.3582988663499646e-05,0.0036855106380934,0.3417352,7.5270016e-08,0.0002743538,0.1435915379976964,2.0486498841465213e-08,0.0001431310547766,0.0365046030710768,4.537242909082486e-07,0.0006735905959173,0.6881728047355848,0.0001309215275406,0.0114420945434248,Stage3,Gaussian_Clean_fixed_params
3,beta_nll_1.0,t+1,0.1930116753101524,5.323135379851364e-08,0.0002307192098601,0.929034355153273,1.175046932085535e-06,0.0010839958173745,1.2600278660037905,1.2401034617520597e-05,0.0035215102750837,0.34169048,1.06350335e-07,0.00032611398,0.1436075440768049,1.8266442297878606e-08,0.0001351534028349,0.0361712315670266,4.494964947706124e-07,0.0006704449975729,0.6884465036332712,0.0001449030522324,0.0120375683687567,Stage3,Gaussian_Clean_fixed_params
3,hybrid_lam_0.25,t+1,0.1930760964890989,3.9715683517585343e-08,0.0001992879412247,0.9312596889533428,3.638424778902403e-06,0.0019074655380641,1.2707503526203112,3.448827428062855e-05,0.005872671817889,0.34175876,8.553611e-08,0.00029246556,0.1435778206852023,3.077464782813738e-08,0.0001754270441754,0.0377263644603274,1.1500193048302688e-06,0.0010723895303621,0.7091594276502967,3.481711366948252e-05,0.0059006028225497,Stage3,Gaussian_Clean_fixed_params
3,hybrid_lam_0.5,t+1,0.1930659762829914,4.0662700728799716e-08,0.0002016499460173,0.9310896634495174,3.194291548926458e-06,0.001787258109207,1.2706082574080493,4.03278329378351e-05,0.0063504199024816,0.34176102,9.190724e-08,0.00030316206,0.1435876240499965,2.4934288780144336e-08,0.00015790594916,0.0377264154672618,1.2912706579560844e-06,0.0011363409074551,0.7072502114333005,3.961780533159021e-05,0.0062942676564942,Stage3,Gaussian_Clean_fixed_params
3,hybrid_lam_0.75,t+1,0.1930602606332562,4.225651089811884e-08,0.000205563885199,0.9308246236935542,3.8767462699875046e-06,0.0019689454715627,1.269108395458408,4.200516304374408e-05,0.0064811390236396,0.3417924,1.05037614e-07,0.00032409508,0.1436225664493409,2.8738055005682923e-08,0.0001695230220521,0.0374427446682563,1.3575379075544615e-06,0.0011651342873482,0.7052203169916204,3.928014463896621e-05,0.0062673873854235,Stage3,Gaussian_Clean_fixed_params
3,hybrid_lam_1.0,t+1,0.1930465399668262,4.3229346874207485e-08,0.0002079166825298,0.9306345951892784,3.677464267648523e-06,0.0019176715745008,1.26866273697262,3.639542771830177e-05,0.0060328623155432,0.34183034,1.1988443e-07,0.00034624332,0.1437473115081457,6.892239476409017e-08,0.0002625307501305,0.0373502986187383,1.1564423073974176e-06,0.0010753800757859,0.7046349693833649,4.85208517583263e-05,0.0069656910467179,Stage3,Gaussian_Clean_fixed_params
3,nll,t+1,0.204165055420953,5.4731427472581786e-08,0.0002339474887075,0.9482722408361256,4.990497036824852e-06,0.0022339420397192,1.4181984829377483,0.0001074870631039,0.0103675967853659,0.3895625,3.479576e-07,0.00058987935,0.1755074110322936,2.406736206247118e-05,0.0049058497798517,0.0726009563581955,7.020654761858741e-06,0.0026496518189865,0.1880082155017227,0.0003596505269152,0.0189644543004873,Stage3,Gaussian_Outliers_fixed_params
3,two_stage_nll,t+1,0.2041640853074611,4.4568105329662447e-08,0.0002111115944936,0.9490973646046909,8.553927096776863e-06,0.0029247097457315,1.4195205654215772,0.0001314824956841,0.0114665816913397,0.38966817,2.6942837e-07,0.0005190649,0.1783582396846946,1.098627827055446e-05,0.0033145555162878,0.0727986063406143,8.807381814667528e-06,0.002967723338633,0.1952589946983904,0.0002825960991377,0.0168105948478248,Stage3,Gaussian_Outliers_fixed_params
3,two_stage_crps,t+1,0.203519925667373,4.797567546403654e-08,0.0002190335030629,0.9295494324148622,3.790470389164491e-06,0.0019469130409868,1.2980231198237615,6.164715617263459e-05,0.0078515702997957,0.38967508,3.43723e-07,0.00058627897,0.1748168979536462,3.735775188900248e-06,0.0019328153530278,0.0441879008041172,2.393177316725038e-06,0.001546989759735,0.2267727380528557,0.000333590015874,0.0182644467716384,Stage3,Gaussian_Outliers_fixed_params
3,beta_nll_0.25,t+1,0.2038674415514076,5.248970404906892e-08,0.0002291063160392,0.9447817172575886,2.5067519691888723e-06,0.0015832725505069,1.3872359821956417,9.656381883392942e-05,0.0098266891084398,0.38906628,1.5140735e-07,0.00038911097,0.1772769602817721,4.098041202694765e-06,0.0020243619248283,0.0651207643911734,5.854889594964692e-06,0.0024196879127202,0.24291201380337,0.0004426616485248,0.0210395258626438,Stage3,Gaussian_Outliers_fixed_params
3,beta_nll_0.5,t+1,0.2039300719674791,4.481411611219356e-08,0.0002116934484394,0.944621693253988,1.876229493299499e-06,0.0013697552676662,1.3837440545056412,8.053036540501423e-05,0.0089738712607778,0.38932973,9.921975e-08,0.00031499166,0.1755514854047143,1.1604361771985905e-06,0.0010772354325766,0.0641571302296562,4.2880762962353245e-06,0.0020707670791847,0.2737353624020405,0.0001985235069311,0.0140898370086783,Stage3,Gaussian_Outliers_fixed_params
3,beta_nll_0.75,t+1,0.2038848634004157,3.744374711216069e-08,0.0001935038684682,0.944271640746112,1.5227901361114086e-06,0.00123401383141,1.3783078957069244,4.406606098121357e-05,0.0066382272468795,0.38954738,2.5768452e-07,0.00050762633,0.1739389934216374,1.0880355948030177e-06,0.0010430894471726,0.062879087143647,2.13292322246308e-06,0.0014604530880733,0.2933626161713547,0.0004502499141028,0.0212190931498687,Stage3,Gaussian_Outliers_fixed_params
3,beta_nll_1.0,t+1,0.204035473516292,3.1165082804751056e-08,0.0001765363498114,0.9443866579986996,2.56157397011114e-06,0.0016004917900792,1.3805124355704907,9.06019382862797e-05,0.0095185050447157,0.38974237,2.2352907e-07,0.0004727886,0.1728727804532955,2.888110042787724e-06,0.0016994440393221,0.0633387826726139,4.352026494486894e-06,0.0020861511197626,0.3043788279340264,0.0004762230700626,0.0218225358302516,Stage3,Gaussian_Outliers_fixed_params
3,hybrid_lam_0.25,t+1,0.2037555569863314,3.6646533498429686e-08,0.0001914328433117,0.9306445966895034,4.130377909328119e-06,0.002032333119675,1.303412757334659,5.973554482382224e-05,0.0077288773326934,0.38999233,3.0254583e-07,0.0005500417,0.1738053740025054,4.300445258256694e-06,0.0020737514938527,0.0452853950473643,2.7199846233865037e-06,0.0016492375885197,0.2242131050983568,0.0002749354979025,0.0165811790263093,Stage3,Gaussian_Outliers_fixed_params
3,hybrid_lam_0.5,t+1,0.2037097195081066,3.409641557378156e-08,0.000184652147493,0.9309146371955792,6.39483497327485e-06,0.0025288010940512,1.3043302861110675,8.669519974963066e-05,0.0093110257087836,0.38990426,3.112809e-07,0.00055792555,0.1737715702346268,4.443223820396734e-06,0.0021078955904875,0.0454307004153036,3.948635713084495e-06,0.0019871174381713,0.2244798560523763,0.0002725722791799,0.0165097631473,Stage3,Gaussian_Outliers_fixed_params
3,hybrid_lam_0.75,t+1,0.2036532556049849,3.209005540745715e-08,0.0001791369738704,0.9306545981897284,5.781762176340966e-06,0.0024045295124703,1.3036065295894634,0.0001124653229566,0.0106049669003066,0.3898551,2.859663e-07,0.0005347582,0.1739254238839411,4.739149677363254e-06,0.0021769588138876,0.0453052110486292,4.878017308156747e-06,0.0022086233966334,0.2261647883680904,0.0002949582674584,0.0171743491130948,Stage3,Gaussian_Outliers_fixed_params
3,hybrid_lam_1.0,t+1,0.2035497013372419,3.7066635305203576e-08,0.0001925269729289,0.9307446116917536,4.955625465026757e-06,0.002226123416396,1.303748921904847,7.582087299447374e-05,0.008707518188007,0.38973033,2.0352918e-07,0.00045114208,0.1743152414669825,6.280266733075986e-06,0.0025060460357056,0.045392867065775,3.008450880386124e-06,0.0017344886509822,0.2240175183310317,0.0001470085063516,0.0121247064439375,Stage3,Gaussian_Outliers_fixed_params
3,nll,t+1,0.1871621628847325,4.550720117962729e-08,0.0002133241692345,0.9393709056358456,5.972458269767206e-06,0.0024438613442188,1.264099835394179,0.000125423488634,0.0111992628611911,0.34096095,6.406993e-08,0.00025312038,0.1387522595278473,2.6146114464951752e-08,0.0001616976019146,0.0363581029873746,4.870179545163969e-06,0.0022068483285364,0.7244939876308865,0.0001733150586107,0.0131649177213822,Stage3,MixedNoise_fixed_params
3,two_stage_nll,t+1,0.1871258986581049,4.6839464479830595e-08,0.0002164242696183,0.940276041406211,5.209923971079216e-06,0.0022825257876044,1.2675246075257387,9.655972763619328e-05,0.0098264809385757,0.34091154,6.835861e-08,0.00026145478,0.1387519103478844,3.9744135332438086e-08,0.0001993593121287,0.0367867532698937,3.5940613582894598e-06,0.0018958009806647,0.7371778370170546,0.0001036055547475,0.0101786813855003,Stage3,MixedNoise_fixed_params
3,two_stage_crps,t+1,0.1868087973824371,3.0334351972307765e-08,0.0001741675973661,0.927014052107816,5.217815227167353e-06,0.0022842537571748,1.2009292422458149,5.845574905160057e-05,0.0076456359481471,0.34068185,4.8987996e-08,0.00022133232,0.1386296544318759,1.1216510554066416e-08,0.0001059080287516,0.0276978025079585,6.271834368911866e-07,0.0007919491378183,0.7298649534936287,4.4148097432439e-05,0.0066444034670118,Stage3,MixedNoise_fixed_params
3,beta_nll_0.25,t+1,0.1870081217542817,3.5111716011505314e-08,0.0001873812050647,0.936455468320248,1.9450556951670024e-06,0.0013946525356399,1.2466702003691328,3.068296943283589e-05,0.0055392210131782,0.3407959,7.453239e-08,0.0002730062,0.1387153754566127,3.6821844914374376e-08,0.0001918901897293,0.0336680457371135,5.829157988426401e-07,0.000763489226409,0.7109262841431401,0.0006530687944955,0.0255552107112344,Stage3,MixedNoise_fixed_params
3,beta_nll_0.5,t+1,0.187003243667674,2.8458475888623372e-08,0.0001686964015283,0.9359253888083212,2.3690717793407475e-06,0.0015391789302549,1.2433404045490757,3.7505938444107926e-05,0.0061242092096945,0.34085542,2.5959247e-08,0.00016111873,0.1386839649405515,1.6299990247113002e-08,0.0001276714151527,0.0333787131867302,7.773121627837386e-07,0.0008816530852799,0.7035247101899398,0.0004828702297282,0.0219743084015921,Stage3,MixedNoise_fixed_params
3,beta_nll_0.75,t+1,0.1870008030698933,3.2711528166803085e-08,0.0001808632858454,0.9353403010451568,1.320951811377585e-06,0.0011493266773975,1.241601569165078,2.437228825155008e-05,0.0049368297774533,0.34082413,2.5789468e-08,0.000160591,0.1386677556180547,1.3558876805020349e-08,0.0001164425901679,0.0331745602824627,6.741950111350484e-07,0.0008210937894875,0.7010869215391458,0.0003746647832128,0.019356259535687,Stage3,MixedNoise_fixed_params
3,beta_nll_1.0,t+1,0.1870327629277038,3.5460259329344576e-08,0.0001883089464931,0.9351252687903184,1.6138452283680763e-06,0.0012703720826466,1.2411601227677669,2.8161875631124626e-05,0.0053067763878954,0.34088925,4.331904e-08,0.00020813227,0.1386811415262074,2.9912772947537593e-08,0.0001729530946457,0.0331008732738621,7.01329578937915e-07,0.0008374542249806,0.7004772338730545,0.0003743107282239,0.0193471116248369,Stage3,MixedNoise_fixed_params
3,hybrid_lam_0.25,t+1,0.186834679590043,3.878795225241024e-08,0.0001969465720758,0.927389108366255,2.7380435736883264e-06,0.0016547034700176,1.2011136480528908,2.3409538445212115e-05,0.004838340463962,0.34068638,7.602796e-08,0.00027573167,0.1386841894327765,8.411298606362213e-09,9.171313213690944e-05,0.027768678958065,2.337003140572541e-07,0.0004834256034357,0.7278717055408956,3.729754435381422e-05,0.0061071715510385,Stage3,MixedNoise_fixed_params
3,hybrid_lam_0.5,t+1,0.1868261498895229,3.8957553951638966e-08,0.0001973766803643,0.9274791218682804,3.059139895360138e-06,0.0017490397066276,1.201335794699873,3.137005648583757e-05,0.0056008978285483,0.34068736,7.6418274e-08,0.00027643854,0.1386623749258918,5.501404167769106e-09,7.417145116396946e-05,0.0277958255369947,2.784201017831012e-07,0.0005276552868901,0.7261916647153102,2.985841516035721e-05,0.0054642854208356,Stage3,MixedNoise_fixed_params
3,hybrid_lam_0.75,t+1,0.1868204262172375,3.6779235804830384e-08,0.0001917791328712,0.9274891233685054,3.74945808639648e-06,0.0019363517465575,1.201373172344027,3.491917437646019e-05,0.0059092448228568,0.34068826,7.33233e-08,0.00027078277,0.1386443626356825,4.064675634838497e-09,6.37548087193311e-05,0.0277973068256886,3.408483743713396e-07,0.0005838222112692,0.7265426831191476,3.608164258702666e-05,0.0060067996959301,Stage3,MixedNoise_fixed_params
3,hybrid_lam_1.0,t+1,0.1868080148632663,2.736627395362866e-08,0.0001654275489561,0.9272040806120918,3.7378157050551263e-06,0.001933343142087,1.2016566949210925,4.067204660698638e-05,0.0063774639635976,0.3406402,6.891378e-08,0.00026251434,0.1385985556919014,1.7180540633452642e-08,0.0001310745613513,0.0278141455930976,2.990140142528967e-07,0.000546821739009,0.7265959845965525,6.274552609959807e-05,0.0079212073637544,Stage3,MixedNoise_fixed_params
4,nll,Average,7.105912957942034,0.0045023946425399,0.0670998855627932,0.9835563615140902,3.288656275469475e-06,0.0018134652672354,58.32131861410871,2.3434136929179976,1.5308212478659935,24.300348,0.095750675,0.30943605,19.461668597610817,0.1123648644025349,0.3352086878386879,6.281073718656699,0.1650472980611262,0.4062601359487862,0.898669041889352,0.0010080324715109,0.0317495271068876,Stage4,Gaussian_Clean_fixed_params
4,nll,t+1,6.5947967410276735,0.0048813978817459,0.0698670013793773,0.984992496248124,3.953170932639876e-06,0.0019882582660811,54.65056635943536,1.1880808342301856,1.089991208327015,20.29158,0.041229945,0.20305158,14.729833402925165,0.034390395884765,0.1854464771430427,5.288164136390394,0.0846972060663296,0.2910278441426689,0.9396054300961496,0.00013897041955,0.0117885715652927,Stage4,Gaussian_Clean_fixed_params
4,nll,t+2,7.094249757596268,0.0061316198408405,0.0783046604030727,0.9828508004002,8.635858091488139e-06,0.0029386830539355,57.54713539699467,6.176668310998921,2.48529038766075,24.142754,0.08480797,0.29121807,19.48413914500245,0.1074783008965521,0.3278388337225353,6.077702836813416,0.4222474537101219,0.6498057045841641,0.9044011345775944,0.0007415752733585,0.0272318797250314,Stage4,Gaussian_Clean_fixed_params
4,nll,t+3,7.628692375202162,0.0065189517109756,0.0807400254581062,0.9828257878939468,5.357580633599591e-06,0.0023146448180227,62.76625408589606,3.2175779694164097,1.793760845100709,28.466711,0.25319746,0.5031873,24.17103324490483,0.2799796208240418,0.5291310053512663,7.477354182766286,0.2392928997579418,0.4891757350461507,0.8520005609943123,0.0036360116204678,0.0602993500832955,Stage4,Gaussian_Clean_fixed_params
4,two_stage_nll,Average,7.042432379699955,0.0043217605439265,0.0657400984478008,0.9839659413039854,1.2766971437873933e-06,0.0011299102370486,57.32100198570824,1.0785320358517985,1.0385239698012745,23.483059,0.024900202,0.15779798,18.5209274086154,0.0186599440064708,0.1366014055801435,6.022645176709609,0.0746496165818597,0.2732208201837109,0.9365751018506564,2.345498948581837e-05,0.0048430351522385,Stage4,Gaussian_Clean_fixed_params
4,two_stage_nll,t+1,6.571185788054249,0.0036806769377203,0.06066858278978,0.985967983991996,1.986969111257842e-06,0.0014095989185785,54.54868865294371,0.8338889019700128,0.9131751759492878,20.005783,0.015392448,0.1240663,14.277118892088804,0.0161245182719451,0.1269823541754726,5.267005377584846,0.0546079407324458,0.2336834198920535,0.9553269193532165,1.559781084347026e-05,0.0039494063912783,Stage4,Gaussian_Clean_fixed_params
4,two_stage_nll,t+2,7.017174620214975,0.0061696914228242,0.0785473832971174,0.9829414707353676,3.813534803642174e-06,0.0019528273870575,56.60741329733192,2.5746699451247577,1.6045778089967335,23.4893,0.016636793,0.12898369,18.547445721128803,0.0220518875437423,0.1484987796035455,5.840560388912641,0.1886448665625801,0.4343326680812532,0.9376367376679045,3.0414193640660144e-05,0.0055149064942807,Stage4,Gaussian_Clean_fixed_params
4,two_stage_nll,t+3,7.538936730830642,0.0066634738036498,0.0816301035381546,0.9829883691845924,1.6380199889562251e-06,0.0012798515495776,60.80690400684911,1.099290574389302,1.048470588232833,26.954092,0.07166732,0.26770753,22.73821761262858,0.0261745043546868,0.1617853650819099,6.960369763631341,0.0711045237464056,0.2666543150717903,0.9167616485308482,6.13289449340727e-05,0.0078312799039539,Stage4,Gaussian_Clean_fixed_params
4,two_stage_crps,Average,6.862924549760079,0.0007959507389925,0.0282125989407659,0.9556184342171086,7.240751914334444e-06,0.0026908645291679,45.56848535543965,0.4111475088279104,0.6412078515020776,23.733374,0.044198666,0.21023479,18.79329819656916,0.0627987638937539,0.2505968154102401,2.9881886558184685,0.023464101843804,0.1531799655431611,0.9535221491427508,3.532251136380415e-06,0.0018794284068249,Stage4,Gaussian_Clean_fixed_params
4,two_stage_crps,t+1,6.431083870690271,0.0012253120750013,0.0350044579304035,0.9577132316158078,1.113119134257262e-05,0.0033363440084278,44.17624747682251,0.4934420230663808,0.7024542853925662,20.14014,0.043637536,0.208896,14.470204269097431,0.0563466123677977,0.2373744138861595,2.5815471164368278,0.0269976262130692,0.1643095438891766,0.9661859344496614,8.224328331882362e-06,0.0028678089775789,Stage4,Gaussian_Clean_fixed_params
4,two_stage_crps,t+2,6.879447235134951,0.0009270526010681,0.0304475385058977,0.9544584792396196,7.202122196666187e-06,0.0026836769918651,45.68696617325188,0.639692923890435,0.7998080544045771,23.768673,0.0440507,0.20988259,18.84070769177378,0.0821959896317863,0.2866984297686096,3.0259364275535026,0.0405744062529717,0.2014308969671031,0.9555638178270816,6.691220199739251e-06,0.002586739298758,Stage4,Gaussian_Clean_fixed_params
4,two_stage_crps,t+3,7.2782425434550175,0.001492816592256,0.0386369847717972,0.954683591795898,1.1350366626256814e-05,0.0033690305172641,46.84224241624456,0.608060374910148,0.7797822612179299,27.291306,0.07724415,0.27792832,23.068982628836253,0.0955609388322331,0.3091293237986865,3.357082423465076,0.0346882803125616,0.1862479001561136,0.9388166951515088,5.693662249081318e-06,0.0023861396122359,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.25,Average,7.049045053818757,0.0027986849672958,0.0529025988709047,0.9834875771218944,2.9815736137140914e-06,0.0017267233749834,57.0332995755776,1.370852613091082,1.170834152683924,23.717701,0.027863227,0.16692282,18.81357940575593,0.0334569690845829,0.1829124629012002,5.951808604817797,0.0982521455498159,0.3134519828455643,0.9356558353491602,6.182388236390752e-05,0.0078628164396676,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.25,t+1,6.563275341378231,0.0042352537976898,0.0650788275684945,0.9843452976488244,4.606395608592986e-06,0.0021462515250065,53.82139747984127,1.566598879944903,1.2516384781337235,20.02793,0.019443765,0.13944091,14.364829149507482,0.018012964550389,0.1342123859797933,5.082077410264958,0.1129848826915626,0.3361322398871649,0.9525582478257624,2.5528650377439404e-05,0.0050525884828906,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.25,t+2,7.0339778616071325,0.0035332705348827,0.0594413200970738,0.9829352176088044,7.214200243916033e-06,0.0026859263288325,56.64045883974262,4.011004802828014,2.0027493110292194,23.644503,0.018006813,0.13418947,18.855206930714942,0.0283191572676552,0.168282967847775,5.855462392582173,0.2769231845529353,0.5262349138483072,0.9363015607451484,6.352768538514126e-05,0.0079704256715147,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.25,t+3,7.549881958470907,0.0037572014545565,0.0612960149973597,0.983182216108054,4.749203311149305e-06,0.0021792666911484,60.63804240714889,1.58923509587401,1.2606486805902786,27.480667,0.08427713,0.29030523,23.22070213704537,0.0651307536016412,0.2552072757615684,6.917886011606261,0.1137883198565752,0.3373252434321737,0.9181076974765696,0.0001314655752484,0.0114658438524352,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.5,Average,7.025789220593509,0.0015070611938234,0.0388208860514983,0.9832030598632648,2.142333976247604e-06,0.0014636714030982,56.2646068339145,1.456273571178986,1.2067616049489585,23.495619,0.017444162,0.13207635,18.527930839397488,0.0183944117001094,0.1356259993515605,5.747235366333476,0.1039904391780034,0.3224754861660084,0.9363490967613108,1.8956809684186105e-05,0.0043539418558572,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.5,t+1,6.5408672270123445,0.0014733487081673,0.0383842247305762,0.9832103551775888,5.132952850167536e-06,0.0022656020944039,52.88803156807116,1.7389443615172109,1.31869039638469,19.942234,0.010175042,0.100871414,14.213870527474109,0.004137225295276,0.06432126627544,4.831946035660919,0.1243963866381956,0.3526987193600165,0.9536397325505286,2.0284498395878663e-05,0.0045038315239225,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.5,t+2,7.005976940910574,0.0023324477528423,0.048295421655084,0.9828633066533266,4.7976458387885335e-06,0.0021903529027963,55.88107143062732,3.428873706307677,1.851721822063908,23.453724,0.01910302,0.13821368,18.555310772729136,0.0239501582439474,0.1547583866675647,5.652703834632468,0.2398459535292749,0.4897407002989183,0.9368426289965248,2.662003799634408e-05,0.0051594610180079,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.5,t+3,7.530523493857608,0.0030419515888639,0.0551538900610282,0.9835355177588796,1.7170377890851834e-06,0.0013103578858789,60.02471750304503,1.8554580341157552,1.3621519864228644,27.090897,0.07276295,0.2697461,22.814611217989217,0.0403616138190896,0.2009020005353099,6.757056228707045,0.1307550829966306,0.3616007231693967,0.9185649287368788,3.2136448799852464e-05,0.0056689019042361,Stage4,Gaussian_Clean_fixed_params
4,beta_nll_0.75,Average,6.964546074554865,0.0045272562552593,0.0672848887586164,0.9759515174253792,2.388489961704998e-05,0.0048872179833776,52.22720926684637,5.635385145352588,2.3738966163994144,23.544697,0.05561414,0.2358265,18.579102081882883,0.0762515379345582,0.2761368101766916,4.6718774762207165,0.3914730132435189,0.6256780428011829,0.9249679312307796,0.0001004298393197,0.0100214689202612,Stage4,Gaussian_Clean_fixed_params
